solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
5_727_4,boolean_value_6,0.752317088805063,1335.3229910077,0.026792830111125,26.1828037452489,0.0581452491979414,1335.3229910077,0.026792830111125,26.1828037452489,0.0581452491979414,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_7,-6.43088948217744,-3296.65958078998,-0.0661464235073667,0,0,-3296.65958078998,-0.0661464235073667,0,0,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_8,-10.4786007043495,-13193.2880128275,-0.264719117932714,0,0,-13193.2880128275,-0.264719117932714,0,0,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_S_1,0,0,0,0,0,0,0,0,0,TRUE,0.00173623815136292,0,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,255544,127772,0.00173623815136292,0,0,0,Inf,0,0
5_727_4,covid.19.Infected.person_1,2.70066635142802e-05,33.1343944456799,0.000664831061246206,0.0476753876916257,0.000105874730793148,33.1343944456799,0.000664831061246206,0.0476753876916257,0.000105874730793148,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,holiday,0.878049711387154,546.838865192198,0.0109721474968377,18.2279621730733,0.0404795992528614,546.838865192198,0.0109721474968377,18.2279621730733,0.0404795992528614,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,price_16,-0.00709897133404812,-77645.1693414633,-1.55792556941257,0,0,-77645.1693414633,-1.55792556941257,0,0,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,season,0.776925387937291,-236.974998201167,-0.00475482779083778,-0.340971220433333,-0.000757209074105363,-236.974998201167,-0.00475482779083778,-0.340971220433333,-0.000757209074105363,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,trend,0.846177815228706,39728.4400262752,0.7971384836269,57.1632230593888,0.126944764284413,39728.4400262752,0.7971384836269,57.1632230593888,0.126944764284413,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,weather_Average.temperature..._1,-0.498753846088396,-5735.27022693968,-0.115076368688767,0,0,-5735.27022693968,-0.115076368688767,0,0,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,weather_Daylight.hours..hours._1,0.60821281255011,2311.81690050297,0.0463858690970795,3.945080034988,0.00876100451166636,2311.81690050297,0.0463858690970795,3.945080034988,0.00876100451166636,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,weather_Total.precipitation.mm._1,-0.0725464285299377,-237.009182007306,-0.00475551367801011,0,0,-237.009182007306,-0.00475551367801011,0,0,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,weekday,0.800594368613838,-5.99948087483551,-0.000120377671107952,-0.00863234658249714,-1.91702137053742e-05,-5.99948087483551,-0.000120377671107952,-0.00863234658249714,-1.91702137053742e-05,FALSE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_728_1,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,,,,,,,,,
5_728_1,Complementary.goods_1,-0.0211490529821239,-1142.89482315397,-0.0229307866942637,0,0,-1142.89482315397,-0.0229307866942637,0,0,FALSE,,,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,,,,,,,,,
